Site Name ,TANKS,,,
676,11/3/2016, 14:00:00,2498,2498
677,11/3/2016, 14:15:00,2172,2172
678,11/3/2016, 14:30:00,1641,1641
679,11/3/2016, 14:45:00,1907,1907
680,11/3/2016, 15:00:00,1617,1617
681,11/3/2016, 15:15:00,2657,2657
682,11/3/2016, 15:30:00,1014,1014
683,11/3/2016, 15:45:00,987,987
684,11/3/2016, 16:00:00,659,659
685,11/3/2016, 16:15:00,1367,1367
686,11/3/2016, 16:30:00,1366,1366
687,11/3/2016, 16:45:00,765,765
688,11/3/2016, 17:00:00,661,661
689,11/3/2016, 17:15:00,323,323
690,11/3/2016, 17:30:00,371,371
691,11/3/2016, 17:45:00,241,241
692,11/3/2016, 18:00:00,164,164
693,11/3/2016, 18:15:00,121,121
694,11/3/2016, 18:30:00,50,50
695,11/3/2016, 18:45:00,18,18
696,11/3/2016, 19:00:00,2,2
697,11/3/2016, 19:15:00,0,0
698,11/3/2016, 19:30:00,0,0
699,11/3/2016, 19:45:00,0,0
700,11/3/2016, 20:00:00,0,0
701,11/3/2016, 20:15:00,0,0
702,11/3/2016, 20:30:00,0,0
703,11/3/2016, 20:45:00,0,0
704,11/3/2016, 21:00:00,0,0
705,11/3/2016, 21:15:00,0,0
706,11/3/2016, 21:30:00,0,0
707,11/3/2016, 21:45:00,0,0
708,11/3/2016, 22:00:00,0,0
709,11/3/2016, 22:15:00,0,0
710,11/3/2016, 22:30:00,0,0
711,11/3/2016, 22:45:00,0,0
712,11/3/2016, 23:00:00,0,0
713,11/3/2016, 23:15:00,0,0
714,11/3/2016, 23:30:00,0,0
715,11/3/2016, 23:45:00,0,0
716,11/3/2016, 24:00:00,0,0
717,12/3/2016, 00:15:00,0,0
718,12/3/2016, 00:30:00,0,0
719,12/3/2016, 00:45:00,0,0
720,12/3/2016, 01:00:00,0,0
721,12/3/2016, 01:15:00,0,0
722,12/3/2016, 01:30:00,0,0
723,12/3/2016, 01:45:00,0,0
724,12/3/2016, 02:00:00,0,0
725,12/3/2016, 02:15:00,0,0
726,12/3/2016, 02:30:00,0,0
727,12/3/2016, 02:45:00,0,0
728,12/3/2016, 03:00:00,0,0
729,12/3/2016, 03:15:00,0,0
730,12/3/2016, 03:30:00,0,0
731,12/3/2016, 03:45:00,0,0
732,12/3/2016, 04:00:00,0,0
733,12/3/2016, 04:15:00,0,0
734,12/3/2016, 04:30:00,0,0
735,12/3/2016, 04:45:00,0,0
736,12/3/2016, 05:00:00,0,0
737,12/3/2016, 05:15:00,0,0
738,12/3/2016, 05:30:00,0,0
739,12/3/2016, 05:45:00,0,0
740,12/3/2016, 06:00:00,0,0
741,12/3/2016, 06:15:00,0,0
742,12/3/2016, 06:30:00,0,0
743,12/3/2016, 06:45:00,1,1
744,12/3/2016, 07:00:00,22,22
745,12/3/2016, 07:15:00,69,69
746,12/3/2016, 07:30:00,136,136
747,12/3/2016, 07:45:00,181,181
748,12/3/2016, 08:00:00,251,251
749,12/3/2016, 08:15:00,269,269
750,12/3/2016, 08:30:00,230,230
751,12/3/2016, 08:45:00,338,338
752,12/3/2016, 09:00:00,716,716
753,12/3/2016, 09:15:00,818,818
754,12/3/2016, 09:30:00,759,759
755,12/3/2016, 09:45:00,997,997
756,12/3/2016, 10:00:00,1386,1386
757,12/3/2016, 10:15:00,1265,1265
758,12/3/2016, 10:30:00,1580,1580
759,12/3/2016, 10:45:00,2559,2559
760,12/3/2016, 11:00:00,3171,3171
761,12/3/2016, 11:15:00,3044,3044
762,12/3/2016, 11:30:00,3802,3802
763,12/3/2016, 11:45:00,1092,1092
764,12/3/2016, 12:00:00,826,826
765,12/3/2016, 12:15:00,666,666
766,12/3/2016, 12:30:00,1060,1060
767,12/3/2016, 12:45:00,2386,2386
768,12/3/2016, 13:00:00,2270,2270
769,12/3/2016, 13:15:00,1281,1281
770,12/3/2016, 13:30:00,830,830
771,12/3/2016, 13:45:00,1073,1073
772,12/3/2016, 14:00:00,2257,2257
773,12/3/2016, 14:15:00,2044,2044
774,12/3/2016, 14:30:00,2020,2020
775,12/3/2016, 14:45:00,970,970
776,12/3/2016, 15:00:00,813,813
777,12/3/2016, 15:15:00,903,903
778,12/3/2016, 15:30:00,1165,1165
779,12/3/2016, 15:45:00,633,633
780,12/3/2016, 16:00:00,587,587
781,12/3/2016, 16:15:00,632,632
782,12/3/2016, 16:30:00,667,667
783,12/3/2016, 16:45:00,627,627
784,12/3/2016, 17:00:00,340,340
785,12/3/2016, 17:15:00,273,273
786,12/3/2016, 17:30:00,323,323
787,12/3/2016, 17:45:00,342,342
788,12/3/2016, 18:00:00,185,185
789,12/3/2016, 18:15:00,104,104
790,12/3/2016, 18:30:00,64,64
791,12/3/2016, 18:45:00,17,17
792,12/3/2016, 19:00:00,2,2
793,12/3/2016, 19:15:00,0,0
794,12/3/2016, 19:30:00,0,0
795,12/3/2016, 19:45:00,0,0
796,12/3/2016, 20:00:00,0,0
797,12/3/2016, 20:15:00,0,0
798,12/3/2016, 20:30:00,0,0
799,12/3/2016, 20:45:00,0,0
800,12/3/2016, 21:00:00,0,0
801,12/3/2016, 21:15:00,0,0
802,12/3/2016, 21:30:00,0,0
803,12/3/2016, 21:45:00,0,0
804,12/3/2016, 22:00:00,0,0
805,12/3/2016, 22:15:00,0,0
806,12/3/2016, 22:30:00,0,0
807,12/3/2016, 22:45:00,0,0
808,12/3/2016, 23:00:00,0,0
809,12/3/2016, 23:15:00,0,0
810,12/3/2016, 23:30:00,0,0
811,12/3/2016, 23:45:00,0,0
812,12/3/2016, 24:00:00,0,0
813,13/03/2016 , 00:15:00,0,0
814,13/03/2016 , 00:30:00,0,0
815,13/03/2016 , 00:45:00,0,0
816,13/03/2016 , 01:00:00,0,0
817,13/03/2016 , 01:15:00,0,0
818,13/03/2016 , 01:30:00,0,0
819,13/03/2016 , 01:45:00,0,0
820,13/03/2016 , 02:00:00,0,0
821,13/03/2016 , 02:15:00,0,0
822,13/03/2016 , 02:30:00,0,0
823,13/03/2016 , 02:45:00,0,0
824,13/03/2016 , 03:00:00,0,0
825,13/03/2016 , 03:15:00,0,0
826,13/03/2016 , 03:30:00,0,0
827,13/03/2016 , 03:45:00,0,0
828,13/03/2016 , 04:00:00,0,0
829,13/03/2016 , 04:15:00,0,0
830,13/03/2016 , 04:30:00,0,0
831,13/03/2016 , 04:45:00,0,0
832,13/03/2016 , 05:00:00,0,0
833,13/03/2016 , 05:15:00,0,0
834,13/03/2016 , 05:30:00,0,0
835,13/03/2016 , 05:45:00,0,0
836,13/03/2016 , 06:00:00,0,0
837,13/03/2016 , 06:15:00,0,0
838,13/03/2016 , 06:30:00,0,0
839,13/03/2016 , 06:45:00,4,4
840,13/03/2016 , 07:00:00,42,42
841,13/03/2016 , 07:15:00,72,72
842,13/03/2016 , 07:30:00,143,143
843,13/03/2016 , 07:45:00,172,172
844,13/03/2016 , 08:00:00,152,152
845,13/03/2016 , 08:15:00,207,207
846,13/03/2016 , 08:30:00,254,254
847,13/03/2016 , 08:45:00,304,304
848,13/03/2016 , 09:00:00,520,520
849,13/03/2016 , 09:15:00,893,893
850,13/03/2016 , 09:30:00,978,978
851,13/03/2016 , 09:45:00,983,983
852,13/03/2016 , 10:00:00,1575,1575
853,13/03/2016 , 10:15:00,1624,1624
854,13/03/2016 , 10:30:00,660,660
855,13/03/2016 , 10:45:00,1026,1026
856,13/03/2016 , 11:00:00,2009,2009
857,13/03/2016 , 11:15:00,2784,2784
858,13/03/2016 , 11:30:00,3673,3673
859,13/03/2016 , 11:45:00,2598,2598
860,13/03/2016 , 12:00:00,3419,3419
861,13/03/2016 , 12:15:00,3994,3994
862,13/03/2016 , 12:30:00,3631,3631
863,13/03/2016 , 12:45:00,3674,3674
864,13/03/2016 , 13:00:00,2679,2679
865,13/03/2016 , 13:15:00,1666,1666
866,13/03/2016 , 13:30:00,1390,1390
867,13/03/2016 , 13:45:00,933,933
868,13/03/2016 , 14:00:00,732,732
869,13/03/2016 , 14:15:00,2132,2132
870,13/03/2016 , 14:30:00,2454,2454
871,13/03/2016 , 14:45:00,2003,2003
872,13/03/2016 , 15:00:00,1853,1853
873,13/03/2016 , 15:15:00,1429,1429
874,13/03/2016 , 15:30:00,796,796
875,13/03/2016 , 15:45:00,616,616
876,13/03/2016 , 16:00:00,653,653
877,13/03/2016 , 16:15:00,937,937
878,13/03/2016 , 16:30:00,700,700
879,13/03/2016 , 16:45:00,703,703
880,13/03/2016 , 17:00:00,454,454
881,13/03/2016 , 17:15:00,333,333
882,13/03/2016 , 17:30:00,297,297
883,13/03/2016 , 17:45:00,238,238
884,13/03/2016 , 18:00:00,169,169
885,13/03/2016 , 18:15:00,76,76
886,13/03/2016 , 18:30:00,41,41
887,13/03/2016 , 18:45:00,11,11
888,13/03/2016 , 19:00:00,1,1
889,13/03/2016 , 19:15:00,0,0
890,13/03/2016 , 19:30:00,0,0
891,13/03/2016 , 19:45:00,0,0
892,13/03/2016 , 20:00:00,0,0
893,13/03/2016 , 20:15:00,0,0
894,13/03/2016 , 20:30:00,0,0
895,13/03/2016 , 20:45:00,0,0
896,13/03/2016 , 21:00:00,0,0
897,13/03/2016 , 21:15:00,0,0
898,13/03/2016 , 21:30:00,0,0
899,13/03/2016 , 21:45:00,0,0
900,13/03/2016 , 22:00:00,0,0
901,13/03/2016 , 22:15:00,0,0
902,13/03/2016 , 22:30:00,0,0
903,13/03/2016 , 22:45:00,0,0
904,13/03/2016 , 23:00:00,0,0
905,13/03/2016 , 23:15:00,0,0
906,13/03/2016 , 23:30:00,0,0
907,13/03/2016 , 23:45:00,0,0
908,13/03/2016 , 24:00:00,0,0
909,14/03/2016 , 00:15:00,0,0
910,14/03/2016 , 00:30:00,0,0
911,14/03/2016 , 00:45:00,0,0
912,14/03/2016 , 01:00:00,0,0
913,14/03/2016 , 01:15:00,0,0
914,14/03/2016 , 01:30:00,0,0
915,14/03/2016 , 01:45:00,0,0
916,14/03/2016 , 02:00:00,0,0
917,14/03/2016 , 02:15:00,0,0
918,14/03/2016 , 02:30:00,0,0
919,14/03/2016 , 02:45:00,0,0
920,14/03/2016 , 03:00:00,0,0
921,14/03/2016 , 03:15:00,0,0
922,14/03/2016 , 03:30:00,0,0
923,14/03/2016 , 03:45:00,0,0
924,14/03/2016 , 04:00:00,0,0
925,14/03/2016 , 04:15:00,0,0
926,14/03/2016 , 04:30:00,0,0
927,14/03/2016 , 04:45:00,0,0
928,14/03/2016 , 05:00:00,0,0
929,14/03/2016 , 05:15:00,0,0
930,14/03/2016 , 05:30:00,0,0
931,14/03/2016 , 05:45:00,0,0
932,14/03/2016 , 06:00:00,0,0
933,14/03/2016 , 06:15:00,0,0
934,14/03/2016 , 06:30:00,0,0
935,14/03/2016 , 06:45:00,4,4
936,14/03/2016 , 07:00:00,23,23
937,14/03/2016 , 07:15:00,59,59
938,14/03/2016 , 07:30:00,72,72
939,14/03/2016 , 07:45:00,203,203
940,14/03/2016 , 08:00:00,330,330
941,14/03/2016 , 08:15:00,272,272
942,14/03/2016 , 08:30:00,407,407
943,14/03/2016 , 08:45:00,330,330
944,14/03/2016 , 09:00:00,520,520
945,14/03/2016 , 09:15:00,505,505
946,14/03/2016 , 09:30:00,1834,1834
947,14/03/2016 , 09:45:00,5069,5069
948,14/03/2016 , 10:00:00,1684,1684
949,14/03/2016 , 10:15:00,2576,2576
950,14/03/2016 , 10:30:00,2831,2831
951,14/03/2016 , 10:45:00,2568,2568
952,14/03/2016 , 11:00:00,3407,3407
953,14/03/2016 , 11:15:00,2683,2683
954,14/03/2016 , 11:30:00,1524,1524
955,14/03/2016 , 11:45:00,1896,1896
956,14/03/2016 , 12:00:00,1619,1619
957,14/03/2016 , 12:15:00,1958,1958
958,14/03/2016 , 12:30:00,2255,2255
959,14/03/2016 , 12:45:00,1637,1637
960,14/03/2016 , 13:00:00,1835,1835
961,14/03/2016 , 13:15:00,1211,1211
962,14/03/2016 , 13:30:00,1007,1007
963,14/03/2016 , 13:45:00,667,667
964,14/03/2016 , 14:00:00,531,531
965,14/03/2016 , 14:15:00,492,492
966,14/03/2016 , 14:30:00,619,619
967,14/03/2016 , 14:45:00,540,540
968,14/03/2016 , 15:00:00,390,390
969,14/03/2016 , 15:15:00,379,379
970,14/03/2016 , 15:30:00,339,339
971,14/03/2016 , 15:45:00,684,684
972,14/03/2016 , 16:00:00,1001,1001
973,14/03/2016 , 16:15:00,620,620
974,14/03/2016 , 16:30:00,664,664
975,14/03/2016 , 16:45:00,448,448
976,14/03/2016 , 17:00:00,406,406
977,14/03/2016 , 17:15:00,233,233
978,14/03/2016 , 17:30:00,140,140
979,14/03/2016 , 17:45:00,138,138
980,14/03/2016 , 18:00:00,99,99
981,14/03/2016 , 18:15:00,57,57
982,14/03/2016 , 18:30:00,26,26
983,14/03/2016 , 18:45:00,10,10
984,14/03/2016 , 19:00:00,1,1
985,14/03/2016 , 19:15:00,0,0
986,14/03/2016 , 19:30:00,0,0
987,14/03/2016 , 19:45:00,0,0
988,14/03/2016 , 20:00:00,0,0
989,14/03/2016 , 20:15:00,0,0
990,14/03/2016 , 20:30:00,0,0
991,14/03/2016 , 20:45:00,0,0
992,14/03/2016 , 21:00:00,0,0
993,14/03/2016 , 21:15:00,0,0
994,14/03/2016 , 21:30:00,0,0
995,14/03/2016 , 21:45:00,0,0
996,14/03/2016 , 22:00:00,0,0
997,14/03/2016 , 22:15:00,0,0
998,14/03/2016 , 22:30:00,0,0
999,14/03/2016 , 22:45:00,0,0
1000,14/03/2016 , 23:00:00,0,0
1001,14/03/2016 , 23:15:00,0,0
1002,14/03/2016 , 23:30:00,0,0
1003,14/03/2016 , 23:45:00,0,0
1004,14/03/2016 , 24:00:00,0,0
1005,15/03/2016 , 00:15:00,0,0
1006,15/03/2016 , 00:30:00,0,0
1007,15/03/2016 , 00:45:00,0,0
1008,15/03/2016 , 01:00:00,0,0
1009,15/03/2016 , 01:15:00,0,0
1010,15/03/2016 , 01:30:00,0,0
1011,15/03/2016 , 01:45:00,0,0
1012,15/03/2016 , 02:00:00,0,0
1013,15/03/2016 , 02:15:00,0,0
1014,15/03/2016 , 02:30:00,0,0
1015,15/03/2016 , 02:45:00,0,0
1016,15/03/2016 , 03:00:00,0,0
1017,15/03/2016 , 03:15:00,0,0
1018,15/03/2016 , 03:30:00,0,0
1019,15/03/2016 , 03:45:00,0,0
1020,15/03/2016 , 04:00:00,0,0
1021,15/03/2016 , 04:15:00,0,0
1022,15/03/2016 , 04:30:00,0,0
1023,15/03/2016 , 04:45:00,0,0
1024,15/03/2016 , 05:00:00,0,0
1025,15/03/2016 , 05:15:00,0,0
1026,15/03/2016 , 05:30:00,0,0
1027,15/03/2016 , 05:45:00,0,0
1028,15/03/2016 , 06:00:00,0,0
1029,15/03/2016 , 06:15:00,0,0
1030,15/03/2016 , 06:30:00,0,0
1031,15/03/2016 , 06:45:00,6,6
1032,15/03/2016 , 07:00:00,34,34
1033,15/03/2016 , 07:15:00,67,67
1034,15/03/2016 , 07:30:00,95,95
1035,15/03/2016 , 07:45:00,116,116
1036,15/03/2016 , 08:00:00,132,132
1037,15/03/2016 , 08:15:00,150,150
1038,15/03/2016 , 08:30:00,176,176
1039,15/03/2016 , 08:45:00,212,212
1040,15/03/2016 , 09:00:00,274,274
1041,15/03/2016 , 09:15:00,408,408
1042,15/03/2016 , 09:30:00,1880,1880
1043,15/03/2016 , 09:45:00,4324,4324
1044,15/03/2016 , 10:00:00,1798,1798
1045,15/03/2016 , 10:15:00,2330,2330
1046,15/03/2016 , 10:30:00,2707,2707
1047,15/03/2016 , 10:45:00,3175,3175
