Date.Time,SN_10779056,SN_10779059,SN_10779060,SN_10779061,SN_10779062,SN_10779063,SN_10779064,SN_10779065,SN_10779067
3/5/16 4:15,24.267,24.219,24.219,24.243,24.146,24.291,24.315,24.219,24.243
3/5/16 4:30,24.243,24.195,24.195,24.219,24.122,24.243,24.291,24.171,24.219
3/5/16 4:45,24.219,24.146,24.171,24.195,24.098,24.195,24.243,24.146,24.171
3/5/16 5:00,24.195,24.122,24.122,24.146,24.05,24.146,24.219,24.098,24.122
3/5/16 5:15,24.171,24.074,24.098,24.122,24.002,24.098,24.195,24.074,24.098
3/5/16 5:30,24.146,24.05,24.074,24.098,23.978,24.074,24.171,24.05,24.05
3/5/16 5:45,24.146,24.026,24.05,24.074,23.954,24.026,24.146,24.026,24.026
3/5/16 6:00,24.146,24.002,24.05,24.074,23.93,24.002,24.122,24.002,24.002
3/5/16 6:15,24.122,23.978,24.026,24.05,23.905,23.978,24.098,23.978,23.978
3/5/16 6:30,24.098,23.93,24.002,24.026,23.881,23.93,24.05,23.954,23.954
3/5/16 6:45,24.074,23.93,23.978,24.002,23.857,23.905,24.026,23.93,23.93
3/5/16 7:00,24.074,23.881,23.978,23.978,23.833,23.881,24.002,23.905,23.905
3/5/16 7:15,24.074,23.881,23.954,23.954,23.809,23.857,24.002,23.881,23.881
3/5/16 7:30,24.074,23.857,23.954,23.954,23.785,23.833,23.978,23.857,23.857
3/5/16 7:45,24.074,23.833,23.954,23.93,23.761,23.785,23.954,23.833,23.833
3/5/16 8:00,24.05,23.809,23.93,23.93,23.737,23.761,23.954,23.833,23.809
3/5/16 8:15,24.074,23.809,23.93,23.93,23.737,23.761,23.954,23.833,23.809
3/5/16 8:30,24.074,23.785,23.954,23.93,23.737,23.761,23.954,23.833,23.809
3/5/16 8:45,24.098,23.809,23.978,23.954,23.737,23.785,23.978,23.857,23.833
3/5/16 9:00,24.122,23.833,24.002,23.954,23.761,23.809,24.002,23.93,23.905
3/5/16 9:15,24.171,23.857,24.05,24.002,23.809,23.857,24.074,24.002,23.978
3/5/16 9:30,24.219,23.905,24.122,24.122,23.881,23.93,24.146,24.098,24.098
3/5/16 9:45,24.339,23.978,24.195,24.195,23.93,24.026,24.267,24.171,24.195
3/5/16 10:00,24.532,24.026,24.267,24.267,23.978,24.05,24.339,24.243,24.291
3/5/16 10:15,24.557,24.098,24.363,24.363,24.05,24.122,24.436,24.363,24.363
3/5/16 10:30,24.677,24.195,24.436,24.484,24.122,24.195,24.557,24.436,24.484
3/5/16 10:45,24.823,24.291,24.581,24.605,24.219,24.315,24.726,24.581,24.605
3/5/16 11:00,24.992,24.412,24.702,24.75,24.315,24.412,24.871,24.726,24.726
3/5/16 11:15,25.089,24.508,24.798,24.847,24.412,24.508,24.992,24.798,24.847
3/5/16 11:30,25.186,24.605,24.871,24.968,24.508,24.605,25.089,24.895,24.968
3/5/16 11:45,25.355,24.75,25.04,25.113,24.653,24.75,25.258,25.04,25.113
3/5/16 12:00,25.477,24.895,25.186,25.234,24.774,24.895,25.404,25.186,25.258
3/5/16 12:15,25.647,25.04,25.331,25.404,24.895,25.04,25.574,25.355,25.428
3/5/16 12:30,25.793,25.186,25.501,25.55,25.065,25.21,25.768,25.501,25.574
3/5/16 12:45,25.939,25.331,25.623,25.695,25.186,25.355,25.914,25.623,25.744
3/5/16 13:00,26.061,25.428,25.744,25.817,25.307,25.501,26.061,25.793,25.866
3/5/16 13:15,26.182,25.598,25.866,25.939,25.428,25.647,26.231,25.939,26.036
3/5/16 13:30,26.304,25.72,25.987,26.061,25.55,25.793,26.378,26.061,26.182
3/5/16 13:45,26.402,25.793,26.085,26.182,25.671,25.939,26.524,26.182,26.329
3/5/16 14:00,26.5,25.914,26.182,26.304,25.768,26.061,26.622,26.304,26.451
3/5/16 14:15,26.598,25.987,26.28,26.402,25.89,26.182,26.769,26.426,26.549
3/5/16 14:30,26.695,26.085,26.353,26.5,25.963,26.304,26.867,26.5,26.622
3/5/16 14:45,26.744,26.158,26.426,26.549,26.036,26.426,26.94,26.549,26.646
3/5/16 15:00,26.842,26.256,26.524,26.671,26.158,26.573,27.063,26.646,26.695
3/5/16 15:15,26.818,26.28,26.573,26.671,26.158,26.671,27.087,26.646,26.72
3/5/16 15:30,26.842,26.329,26.598,26.72,26.207,26.744,27.112,26.671,26.744
3/5/16 15:45,26.842,26.353,26.598,26.72,26.231,26.744,27.112,26.671,26.744
3/5/16 16:00,26.842,26.378,26.598,26.744,26.256,26.818,27.136,26.671,26.769
3/5/16 16:15,26.842,26.378,26.598,26.744,26.28,26.842,27.136,26.671,26.793
3/5/16 16:30,26.818,26.378,26.549,26.744,26.28,26.867,27.112,26.646,26.793
3/5/16 16:45,26.818,26.378,26.549,26.744,26.304,26.94,27.112,26.646,26.867
3/5/16 17:00,26.769,26.378,26.524,26.744,26.304,26.94,27.087,26.646,26.867
3/5/16 17:15,26.72,26.353,26.475,26.695,26.28,26.916,27.063,26.598,26.818
3/5/16 17:30,26.671,26.329,26.426,26.646,26.256,26.867,26.989,26.573,26.769
3/5/16 17:45,26.622,26.304,26.378,26.598,26.231,26.818,26.94,26.524,26.72
3/5/16 18:00,26.573,26.256,26.329,26.549,26.207,26.769,26.891,26.475,26.671
3/5/16 18:15,26.5,26.231,26.28,26.5,26.158,26.695,26.842,26.451,26.622
3/5/16 18:30,26.451,26.207,26.231,26.451,26.134,26.646,26.793,26.402,26.573
3/5/16 18:45,26.402,26.158,26.182,26.402,26.109,26.598,26.744,26.353,26.524
3/5/16 19:00,26.329,26.134,26.158,26.353,26.061,26.549,26.671,26.304,26.451
3/5/16 19:15,26.28,26.085,26.109,26.304,26.036,26.5,26.622,26.256,26.402
3/5/16 19:30,26.231,26.061,26.061,26.256,26.012,26.451,26.549,26.207,26.353
3/5/16 19:45,26.182,26.012,26.012,26.182,25.963,26.402,26.5,26.182,26.304
3/5/16 20:00,26.134,25.987,25.987,26.158,25.939,26.353,26.451,26.134,26.256
3/5/16 20:15,26.085,25.963,25.939,26.109,25.914,26.304,26.402,26.109,26.231
3/5/16 20:30,26.036,25.914,25.89,26.061,25.866,26.256,26.353,26.061,26.182
3/5/16 20:45,25.987,25.866,25.841,26.012,25.841,26.182,26.304,26.012,26.109
3/5/16 21:00,25.914,25.817,25.793,25.963,25.793,26.134,26.256,25.963,26.061
3/5/16 21:15,25.866,25.793,25.744,25.914,25.768,26.085,26.182,25.914,26.012
3/5/16 21:30,25.817,25.744,25.695,25.841,25.72,26.036,26.134,25.866,25.963
3/5/16 21:45,25.768,25.695,25.623,25.793,25.671,25.963,26.085,25.817,25.914
3/5/16 22:00,25.695,25.671,25.574,25.744,25.647,25.914,26.012,25.768,25.866
3/5/16 22:15,25.671,25.623,25.525,25.695,25.598,25.866,25.963,25.72,25.817
3/5/16 22:30,25.598,25.574,25.477,25.647,25.574,25.817,25.914,25.671,25.768
3/5/16 22:45,25.55,25.525,25.453,25.598,25.525,25.768,25.866,25.623,25.695
3/5/16 23:00,25.525,25.501,25.404,25.55,25.477,25.695,25.817,25.574,25.647
3/5/16 23:15,25.477,25.453,25.38,25.525,25.453,25.647,25.768,25.55,25.623
3/5/16 23:30,25.453,25.428,25.331,25.477,25.428,25.623,25.72,25.501,25.574
3/5/16 23:45,25.404,25.404,25.307,25.453,25.38,25.574,25.695,25.477,25.525
3/6/16 0:00,25.38,25.355,25.283,25.404,25.355,25.525,25.647,25.428,25.501
3/6/16 0:15,25.331,25.331,25.234,25.38,25.331,25.477,25.598,25.404,25.453
3/6/16 0:30,25.283,25.307,25.21,25.331,25.283,25.453,25.55,25.355,25.404
3/6/16 0:45,25.258,25.258,25.186,25.307,25.258,25.404,25.501,25.331,25.38
3/6/16 1:00,25.21,25.234,25.137,25.258,25.21,25.355,25.453,25.283,25.331
3/6/16 1:15,25.162,25.186,25.089,25.21,25.186,25.307,25.404,25.234,25.283
3/6/16 1:30,25.137,25.137,25.065,25.162,25.137,25.258,25.355,25.186,25.234
3/6/16 1:45,25.089,25.113,25.016,25.137,25.113,25.21,25.331,25.162,25.186
3/6/16 2:00,25.04,25.089,24.992,25.089,25.065,25.186,25.283,25.113,25.162
3/6/16 2:15,25.016,25.04,24.944,25.04,25.04,25.137,25.234,25.065,25.113
3/6/16 2:30,24.992,25.016,24.919,25.016,24.992,25.089,25.186,25.04,25.065
3/6/16 2:45,24.944,24.968,24.895,24.992,24.968,25.04,25.137,24.992,25.04
3/6/16 3:00,24.919,24.944,24.847,24.944,24.944,25.016,25.113,24.968,24.992
3/6/16 3:15,24.895,24.919,24.847,24.919,24.895,24.992,25.065,24.944,24.944
3/6/16 3:30,24.847,24.871,24.823,24.895,24.871,24.944,25.04,24.895,24.919
3/6/16 3:45,24.823,24.847,24.774,24.847,24.847,24.895,24.992,24.871,24.895
3/6/16 4:00,24.774,24.823,24.75,24.823,24.798,24.871,24.968,24.847,24.847
3/6/16 4:15,24.75,24.774,24.726,24.798,24.774,24.823,24.919,24.798,24.823
3/6/16 4:30,24.726,24.75,24.702,24.774,24.75,24.774,24.895,24.774,24.774
3/6/16 4:45,24.702,24.726,24.677,24.75,24.702,24.75,24.847,24.75,24.75
3/6/16 5:00,24.677,24.702,24.653,24.726,24.677,24.726,24.823,24.702,24.726
3/6/16 5:15,24.653,24.677,24.629,24.702,24.653,24.677,24.774,24.677,24.677
3/6/16 5:30,24.629,24.653,24.605,24.653,24.629,24.653,24.75,24.653,24.653
3/6/16 5:45,24.605,24.629,24.581,24.653,24.605,24.605,24.726,24.629,24.629
3/6/16 6:00,24.581,24.581,24.557,24.629,24.557,24.557,24.702,24.605,24.605
3/6/16 6:15,24.557,24.557,24.532,24.605,24.532,24.532,24.677,24.557,24.557
3/6/16 6:30,24.532,24.532,24.508,24.581,24.508,24.508,24.653,24.557,24.532
3/6/16 6:45,24.508,24.508,24.508,24.557,24.46,24.46,24.605,24.508,24.508
3/6/16 7:00,24.484,24.484,24.484,24.557,24.46,24.436,24.605,24.508,24.484
3/6/16 7:15,24.484,24.46,24.46,24.532,24.436,24.412,24.581,24.484,24.46
3/6/16 7:30,24.484,24.46,24.46,24.532,24.412,24.412,24.557,24.46,24.46
3/6/16 7:45,24.46,24.436,24.46,24.532,24.388,24.388,24.557,24.46,24.46
3/6/16 8:00,24.46,24.412,24.46,24.532,24.388,24.363,24.532,24.46,24.436
3/6/16 8:15,24.46,24.412,24.436,24.508,24.363,24.339,24.532,24.436,24.436
3/6/16 8:30,24.46,24.388,24.46,24.532,24.363,24.339,24.557,24.46,24.436
3/6/16 8:45,24.484,24.412,24.46,24.532,24.363,24.339,24.557,24.46,24.46
3/6/16 9:00,24.508,24.412,24.508,24.557,24.388,24.363,24.581,24.532,24.532
3/6/16 9:15,24.532,24.46,24.557,24.629,24.436,24.412,24.629,24.605,24.605
3/6/16 9:30,24.581,24.508,24.605,24.653,24.436,24.46,24.677,24.629,24.653
3/6/16 9:45,24.605,24.532,24.653,24.677,24.46,24.484,24.702,24.653,24.702
3/6/16 10:00,24.653,24.557,24.677,24.726,24.484,24.508,24.726,24.677,24.726
3/6/16 10:15,24.702,24.581,24.726,24.75,24.508,24.532,24.774,24.726,24.75
3/6/16 10:30,24.726,24.605,24.75,24.798,24.532,24.557,24.798,24.75,24.774
3/6/16 10:45,24.774,24.629,24.798,24.823,24.557,24.605,24.823,24.774,24.798
3/6/16 11:00,24.823,24.677,24.847,24.895,24.605,24.629,24.895,24.823,24.847
3/6/16 11:15,24.895,24.726,24.895,24.944,24.653,24.702,24.944,24.871,24.895
3/6/16 11:30,25.065,24.847,25.065,25.089,24.774,24.823,25.089,24.992,25.04
3/6/16 11:45,25.258,25.016,25.234,25.258,24.919,24.992,25.258,25.162,25.21
3/6/16 12:00,25.331,25.089,25.307,25.355,24.968,25.065,25.355,25.234,25.307
3/6/16 12:15,25.38,25.137,25.355,25.404,25.016,25.137,25.428,25.307,25.38
3/6/16 12:30,25.453,25.186,25.404,25.477,25.065,25.186,25.501,25.355,25.428
3/6/16 12:45,25.525,25.258,25.477,25.55,25.137,25.283,25.574,25.428,25.525
3/6/16 13:00,25.574,25.307,25.525,25.598,25.186,25.307,25.647,25.477,25.55
3/6/16 13:15,25.647,25.38,25.598,25.671,25.258,25.404,25.72,25.55,25.647
3/6/16 13:30,25.793,25.501,25.72,25.793,25.38,25.55,25.866,25.695,25.793
3/6/16 13:45,25.987,25.647,25.866,25.963,25.525,25.72,26.061,25.866,25.987
3/6/16 14:00,26.036,25.695,25.914,26.036,25.574,25.768,26.134,25.914,26.036
3/6/16 14:15,26.085,25.744,25.963,26.061,25.598,25.817,26.182,25.939,26.061
3/6/16 14:30,26.109,25.768,25.987,26.109,25.647,25.866,26.207,25.963,26.085
3/6/16 14:45,26.109,25.793,25.987,26.109,25.671,25.89,26.231,25.987,26.085
3/6/16 15:00,26.109,25.793,25.987,26.109,25.671,25.914,26.231,25.987,26.109
3/6/16 15:15,26.134,25.817,25.987,26.109,25.695,25.939,26.256,26.012,26.109
3/6/16 15:30,26.109,25.817,25.987,26.109,25.695,25.939,26.28,26.012,26.109
3/6/16 15:45,26.109,25.817,25.963,26.109,25.695,25.963,26.28,25.987,26.109
3/6/16 16:00,26.134,25.841,25.963,26.158,25.744,26.036,26.304,26.012,26.158
3/6/16 16:15,26.158,25.841,25.963,26.158,25.744,26.085,26.329,26.036,26.207
3/6/16 16:30,26.182,25.841,25.939,26.182,25.768,26.158,26.353,26.036,26.28
3/6/16 16:45,26.158,25.841,25.914,26.182,25.768,26.256,26.378,26.036,26.353
3/6/16 17:00,26.158,25.817,25.866,26.182,25.768,26.304,26.378,26.036,26.402
3/6/16 17:15,26.134,25.793,25.841,26.182,25.768,26.304,26.353,26.012,26.402
3/6/16 17:30,26.109,25.793,25.817,26.158,25.768,26.304,26.353,26.012,26.402
3/6/16 17:45,26.085,25.793,25.817,26.158,25.768,26.28,26.329,26.012,26.378
3/6/16 18:00,26.061,25.768,25.793,26.134,25.744,26.28,26.304,25.987,26.353
3/6/16 18:15,26.036,25.768,25.793,26.109,25.744,26.256,26.304,25.987,26.353
3/6/16 18:30,25.987,25.744,25.768,26.085,25.72,26.231,26.256,25.963,26.304
3/6/16 18:45,25.963,25.72,25.72,26.036,25.695,26.207,26.231,25.939,26.256
3/6/16 19:00,25.914,25.695,25.695,26.012,25.671,26.158,26.182,25.89,26.207
3/6/16 19:15,25.866,25.671,25.671,25.963,25.623,26.134,26.134,25.866,26.158
3/6/16 19:30,25.817,25.647,25.623,25.939,25.598,26.085,26.085,25.817,26.109
3/6/16 19:45,25.768,25.623,25.598,25.89,25.574,26.061,26.036,25.793,26.061
3/6/16 20:00,25.744,25.598,25.574,25.866,25.55,26.012,26.012,25.768,26.036
3/6/16 20:15,25.72,25.598,25.55,25.841,25.55,25.987,25.987,25.744,25.987
3/6/16 20:30,25.671,25.574,25.525,25.793,25.525,25.963,25.939,25.695,25.963
3/6/16 20:45,25.647,25.55,25.501,25.768,25.501,25.914,25.89,25.671,25.914
3/6/16 21:00,25.598,25.525,25.477,25.744,25.477,25.89,25.866,25.647,25.866
3/6/16 21:15,25.574,25.501,25.453,25.695,25.453,25.841,25.841,25.623,25.841
3/6/16 21:30,25.55,25.477,25.428,25.671,25.428,25.817,25.793,25.574,25.793
3/6/16 21:45,25.525,25.453,25.38,25.647,25.404,25.768,25.768,25.55,25.768
3/6/16 22:00,25.477,25.404,25.355,25.598,25.38,25.72,25.744,25.525,25.72
3/6/16 22:15,25.453,25.38,25.331,25.574,25.355,25.695,25.695,25.501,25.671
3/6/16 22:30,25.428,25.355,25.307,25.55,25.331,25.647,25.671,25.453,25.647
3/6/16 22:45,25.404,25.331,25.283,25.501,25.307,25.623,25.623,25.428,25.623
3/6/16 23:00,25.38,25.307,25.258,25.477,25.283,25.574,25.598,25.404,25.574
3/6/16 23:15,25.331,25.283,25.258,25.453,25.283,25.55,25.55,25.38,25.55
3/6/16 23:30,25.331,25.258,25.234,25.428,25.258,25.525,25.525,25.355,25.501
3/6/16 23:45,25.283,25.258,25.21,25.404,25.234,25.477,25.501,25.331,25.477
3/7/16 0:00,25.283,25.234,25.21,25.38,25.234,25.453,25.477,25.307,25.453
3/7/16 0:15,25.258,25.21,25.186,25.355,25.21,25.428,25.453,25.283,25.428
3/7/16 0:30,25.258,25.21,25.186,25.331,25.21,25.404,25.428,25.258,25.404
3/7/16 0:45,25.234,25.186,25.162,25.307,25.186,25.38,25.404,25.234,25.38
3/7/16 1:00,25.21,25.186,25.162,25.283,25.186,25.355,25.38,25.234,25.355
3/7/16 1:15,25.21,25.162,25.162,25.283,25.162,25.331,25.355,25.21,25.331
3/7/16 1:30,25.186,25.162,25.137,25.258,25.162,25.307,25.355,25.186,25.307
3/7/16 1:45,25.186,25.137,25.137,25.234,25.137,25.283,25.331,25.186,25.283
3/7/16 2:00,25.162,25.113,25.113,25.234,25.137,25.258,25.307,25.162,25.258
3/7/16 2:15,25.137,25.113,25.113,25.21,25.113,25.234,25.283,25.137,25.234
3/7/16 2:30,25.137,25.089,25.089,25.186,25.113,25.21,25.258,25.113,25.21
3/7/16 2:45,25.113,25.065,25.065,25.162,25.089,25.186,25.234,25.089,25.186
3/7/16 3:00,25.089,25.04,25.065,25.137,25.065,25.137,25.21,25.089,25.162
3/7/16 3:15,25.089,25.04,25.04,25.137,25.065,25.137,25.21,25.065,25.162
3/7/16 3:30,25.065,25.016,25.04,25.113,25.065,25.113,25.186,25.065,25.137
3/7/16 3:45,25.065,25.016,25.016,25.089,25.04,25.089,25.162,25.04,25.113
3/7/16 4:00,25.04,24.992,25.016,25.065,25.04,25.065,25.137,25.016,25.089
3/7/16 4:15,25.04,24.992,25.016,25.04,25.016,25.04,25.137,24.992,25.089
3/7/16 4:30,25.016,24.968,24.992,25.04,25.016,25.016,25.113,24.992,25.065
3/7/16 4:45,24.992,24.944,24.968,25.016,24.992,24.992,25.089,24.968,25.04
3/7/16 5:00,24.968,24.919,24.968,24.992,24.992,24.968,25.065,24.944,25.016
3/7/16 5:15,24.944,24.895,24.944,24.968,24.944,24.919,25.04,24.919,24.992
3/7/16 5:30,24.944,24.895,24.919,24.944,24.944,24.895,25.016,24.895,24.944
3/7/16 5:45,24.919,24.871,24.895,24.919,24.919,24.871,24.992,24.871,24.919
3/7/16 6:00,24.895,24.847,24.895,24.895,24.895,24.847,24.968,24.847,24.895
3/7/16 6:15,24.871,24.823,24.871,24.871,24.871,24.823,24.944,24.847,24.871
3/7/16 6:30,24.847,24.798,24.847,24.847,24.871,24.774,24.919,24.823,24.847
3/7/16 6:45,24.823,24.774,24.823,24.823,24.847,24.75,24.895,24.798,24.823
3/7/16 7:00,24.823,24.774,24.823,24.798,24.823,24.726,24.871,24.774,24.798
3/7/16 7:15,24.798,24.75,24.798,24.798,24.823,24.702,24.847,24.75,24.798
3/7/16 7:30,24.798,24.75,24.798,24.774,24.798,24.702,24.847,24.75,24.774
3/7/16 7:45,24.798,24.726,24.798,24.774,24.798,24.677,24.823,24.75,24.774
3/7/16 8:00,24.798,24.726,24.798,24.774,24.823,24.677,24.823,24.75,24.774
3/7/16 8:15,24.823,24.75,24.823,24.774,24.823,24.677,24.847,24.774,24.798
3/7/16 8:30,24.847,24.75,24.847,24.798,24.847,24.702,24.847,24.774,24.798
3/7/16 8:45,24.847,24.774,24.871,24.798,24.871,24.702,24.871,24.798,24.823
3/7/16 9:00,24.895,24.798,24.895,24.823,24.895,24.726,24.895,24.823,24.871
3/7/16 9:15,24.919,24.823,24.944,24.871,24.919,24.75,24.944,24.871,24.919
3/7/16 9:30,24.968,24.847,24.992,24.944,24.992,24.798,24.992,24.919,24.968
3/7/16 9:45,25.065,24.919,25.065,24.992,25.04,24.871,25.089,24.992,25.065
3/7/16 10:00,25.258,25.016,25.162,25.113,25.113,24.944,25.21,25.113,25.162
3/7/16 10:15,25.307,25.089,25.258,25.21,25.21,25.016,25.331,25.21,25.283
3/7/16 10:30,25.453,25.21,25.38,25.331,25.307,25.113,25.477,25.331,25.404
3/7/16 10:45,25.598,25.331,25.525,25.477,25.428,25.234,25.623,25.477,25.55
3/7/16 11:00,25.768,25.453,25.671,25.623,25.55,25.38,25.793,25.623,25.695
3/7/16 11:15,25.914,25.598,25.817,25.768,25.671,25.525,25.963,25.768,25.866
3/7/16 11:30,26.061,25.72,25.939,25.914,25.817,25.647,26.134,25.914,26.012
3/7/16 11:45,26.207,25.866,26.085,26.061,25.939,25.793,26.304,26.085,26.158
3/7/16 12:00,26.353,26.012,26.207,26.207,26.061,25.939,26.451,26.207,26.304
3/7/16 12:15,26.5,26.134,26.353,26.329,26.158,26.085,26.598,26.353,26.475
3/7/16 12:30,26.646,26.256,26.475,26.475,26.304,26.231,26.769,26.5,26.622
3/7/16 12:45,26.72,26.353,26.549,26.573,26.378,26.353,26.891,26.598,26.744
3/7/16 13:00,26.818,26.426,26.646,26.671,26.451,26.475,27.014,26.695,26.842
3/7/16 13:15,26.965,26.549,26.744,26.818,26.573,26.622,27.161,26.842,26.989
3/7/16 13:30,27.087,26.646,26.818,26.916,26.671,26.769,27.284,26.965,27.112
3/7/16 13:45,27.161,26.72,26.891,27.014,26.744,26.867,27.407,27.038,27.21
3/7/16 14:00,27.21,26.769,26.916,27.063,26.793,26.94,27.456,27.087,27.235
3/7/16 14:15,27.259,26.793,26.94,27.112,26.842,27.014,27.53,27.136,27.284
3/7/16 14:30,27.308,26.842,26.989,27.161,26.867,27.112,27.604,27.186,27.333
3/7/16 14:45,27.333,26.891,26.989,27.21,26.916,27.186,27.653,27.21,27.358
3/7/16 15:00,27.358,26.94,27.014,27.259,26.94,27.259,27.727,27.259,27.382
3/7/16 15:15,27.333,26.965,27.014,27.284,26.965,27.308,27.727,27.259,27.382
3/7/16 15:30,27.308,26.989,27.038,27.284,26.965,27.358,27.751,27.259,27.382
3/7/16 15:45,27.259,26.989,27.014,27.284,26.965,27.382,27.751,27.235,27.382
3/7/16 16:00,27.235,26.989,27.014,27.284,26.94,27.382,27.751,27.235,27.358
3/7/16 16:15,27.21,26.94,27.014,27.284,26.94,27.407,27.751,27.21,27.358
3/7/16 16:30,27.186,26.891,26.989,27.259,26.891,27.407,27.727,27.186,27.333
3/7/16 16:45,27.136,26.842,26.989,27.235,26.867,27.382,27.702,27.136,27.308
3/7/16 17:00,27.112,26.769,26.989,27.21,26.842,27.407,27.677,27.112,27.308
3/7/16 17:15,27.087,26.72,26.965,27.21,26.818,27.407,27.653,27.087,27.308
3/7/16 17:30,27.038,26.671,26.94,27.161,26.793,27.382,27.628,27.063,27.259
3/7/16 17:45,26.989,26.622,26.916,27.136,26.744,27.358,27.579,27.014,27.235
3/7/16 18:00,26.94,26.573,26.891,27.087,26.695,27.333,27.53,26.965,27.186
3/7/16 18:15,26.891,26.5,26.867,27.038,26.646,27.284,27.481,26.916,27.112
3/7/16 18:30,26.818,26.451,26.818,26.965,26.598,27.235,27.431,26.867,27.063
3/7/16 18:45,26.769,26.402,26.769,26.916,26.549,27.161,27.358,26.793,26.989
3/7/16 19:00,26.695,26.353,26.72,26.842,26.5,27.112,27.284,26.744,26.94
3/7/16 19:15,26.622,26.28,26.671,26.793,26.451,27.063,27.235,26.671,26.867
3/7/16 19:30,26.573,26.207,26.646,26.72,26.378,27.014,27.161,26.622,26.793
3/7/16 19:45,26.5,26.158,26.598,26.671,26.329,26.965,27.087,26.549,26.72
3/7/16 20:00,26.451,26.085,26.549,26.598,26.256,26.916,27.038,26.5,26.671
3/7/16 20:15,26.378,26.036,26.5,26.549,26.207,26.842,26.965,26.426,26.598
3/7/16 20:30,26.329,25.987,26.451,26.475,26.158,26.793,26.916,26.378,26.549
3/7/16 20:45,26.28,25.939,26.402,26.426,26.109,26.744,26.842,26.304,26.475
3/7/16 21:00,26.207,25.866,26.353,26.378,26.036,26.671,26.769,26.231,26.402
3/7/16 21:15,26.158,25.817,26.28,26.304,25.987,26.598,26.72,26.158,26.329
3/7/16 21:30,26.085,25.768,26.231,26.256,25.939,26.524,26.646,26.109,26.256
3/7/16 21:45,26.036,25.744,26.182,26.182,25.89,26.475,26.598,26.061,26.207
3/7/16 22:00,25.987,25.695,26.158,26.134,25.841,26.426,26.524,26.012,26.158
3/7/16 22:15,25.939,25.671,26.109,26.085,25.793,26.353,26.475,25.963,26.085
3/7/16 22:30,25.89,25.623,26.061,26.036,25.768,26.304,26.402,25.914,26.036
3/7/16 22:45,25.841,25.598,25.987,25.987,25.695,26.256,26.353,25.866,25.987
3/7/16 23:00,25.793,25.55,25.914,25.939,25.647,26.182,26.28,25.793,25.914
3/7/16 23:15,25.744,25.525,25.866,25.89,25.623,26.109,26.231,25.768,25.866
3/7/16 23:30,25.695,25.477,25.817,25.817,25.574,26.036,26.182,25.695,25.817
3/7/16 23:45,25.647,25.453,25.768,25.793,25.525,25.987,26.134,25.647,25.768
3/8/16 0:00,25.598,25.428,25.695,25.72,25.477,25.914,26.061,25.598,25.72
3/8/16 0:15,25.55,25.38,25.647,25.671,25.428,25.866,26.012,25.55,25.647
3/8/16 0:30,25.501,25.355,25.598,25.623,25.38,25.793,25.963,25.501,25.598
3/8/16 0:45,25.453,25.331,25.525,25.574,25.331,25.72,25.914,25.453,25.55
3/8/16 1:00,25.404,25.283,25.477,25.525,25.307,25.671,25.841,25.404,25.501
3/8/16 1:15,25.355,25.258,25.428,25.477,25.258,25.598,25.793,25.38,25.453
3/8/16 1:30,25.331,25.234,25.38,25.453,25.234,25.55,25.768,25.331,25.404
3/8/16 1:45,25.307,25.234,25.331,25.404,25.21,25.501,25.72,25.307,25.38
3/8/16 2:00,25.258,25.21,25.283,25.38,25.186,25.453,25.671,25.283,25.331
3/8/16 2:15,25.234,25.186,25.258,25.355,25.162,25.404,25.623,25.234,25.307
3/8/16 2:30,25.21,25.186,25.21,25.307,25.137,25.355,25.598,25.21,25.283
3/8/16 2:45,25.186,25.162,25.186,25.283,25.113,25.331,25.55,25.186,25.258
3/8/16 3:00,25.162,25.162,25.137,25.258,25.089,25.283,25.525,25.162,25.21
3/8/16 3:15,25.137,25.137,25.113,25.234,25.065,25.234,25.501,25.137,25.186
3/8/16 3:30,25.113,25.137,25.065,25.21,25.04,25.21,25.477,25.113,25.162
3/8/16 3:45,25.089,25.137,25.04,25.186,25.04,25.162,25.428,25.089,25.137
3/8/16 4:00,25.089,25.113,24.992,25.162,25.016,25.113,25.404,25.065,25.113
3/8/16 4:15,25.04,25.089,24.968,25.137,24.992,25.089,25.38,25.04,25.089
3/8/16 4:30,25.016,25.089,24.919,25.113,24.968,25.04,25.355,25.016,25.065
3/8/16 4:45,25.016,25.065,24.895,25.089,24.944,24.992,25.307,24.992,25.04
3/8/16 5:00,24.992,25.089,24.895,25.089,24.944,24.992,25.307,24.992,25.04
3/8/16 5:15,24.992,25.065,24.871,25.065,24.919,24.968,25.283,24.992,25.016
3/8/16 5:30,24.992,25.065,24.847,25.04,24.919,24.944,25.258,24.968,24.992
3/8/16 5:45,24.944,25.065,24.823,25.016,24.895,24.895,25.21,24.919,24.944
3/8/16 6:00,24.944,25.04,24.798,24.992,24.871,24.847,25.186,24.895,24.919
3/8/16 6:15,24.895,25.016,24.75,24.968,24.847,24.823,25.162,24.871,24.895
3/8/16 6:30,24.895,25.016,24.75,24.944,24.847,24.798,25.137,24.871,24.871
3/8/16 6:45,24.871,25.016,24.726,24.919,24.823,24.75,25.113,24.847,24.847
3/8/16 7:00,24.847,24.992,24.702,24.895,24.798,24.726,25.089,24.823,24.847
3/8/16 7:15,24.847,24.992,24.677,24.895,24.798,24.702,25.065,24.798,24.823
3/8/16 7:30,24.847,24.992,24.653,24.871,24.774,24.677,25.04,24.798,24.798
